Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2015,2,8,08:00,UTC,7,992.5,0,69,0,29,-2.6,-7.5,11220,353,17,11.1
2015,2,8,09:00,UTC,7,993.9,0,68,0,28,-2.8,-8,50000,338,17.3,12.2
2015,2,8,10:00,UTC,8,995.1,0,62,0,28,-2.6,-8.8,49190,343,17.3,11.8
2015,2,8,11:00,UTC,8,996,0,61,0,28,-2.6,-9.1,50000,356,15.4,10.2
2015,2,8,12:00,UTC,7,996.9,0,54,0,28,-2.6,-10.6,50000,351,16.2,10.5
2015,2,8,13:00,UTC,5,997.9,0,53,0,28,-2.7,-10.9,50000,350,19.6,11.7
2015,2,8,14:00,UTC,0,999,0,48,0,28,-2.9,-12.4,50000,346,17.3,11.2
2015,2,8,15:00,UTC,0,1000.2,0,51,0,28,-3.7,-12.3,50000,346,12.3,8.8
2015,2,8,16:00,UTC,0,1001,0,54,0,28,-4.5,-12.4,50000,337,8.4,6.6
2015,2,8,17:00,UTC,0,1001.6,0,59,0,28,-5.1,-11.9,50000,319,7.3,4.6
2015,2,8,18:00,UTC,0,1001.9,0,63,0,28,-5.7,-11.7,50000,318,8.1,5.6
2015,2,8,19:00,UTC,1,1002.7,0,68,0,28,-7.1,-12,50000,302,6.6,5.2
2015,2,8,20:00,UTC,2,1002.9,0,70,0,28,-7.1,-11.6,50000,309,8.7,6
2015,2,8,21:00,UTC,8,1002.7,0,74,0,28,-7.8,-11.7,50000,297,6.6,4.8
2015,2,8,22:00,UTC,8,1002.8,0,75,0,28,-8.1,-11.6,50000,289,4,3.6
2015,2,8,23:00,UTC,8,1002.5,0,77,0,28,-8.6,-11.9,50000,285,2.7,2.5
2015,2,9,00:00,UTC,8,1001.9,0,78,0,28,-9.1,-12.2,50000,260,1.3,1
2015,2,9,01:00,UTC,7,1001.2,0,81,0,28,-9.5,-12.2,50000,215,2.3,2.2
2015,2,9,02:00,UTC,7,1001.4,0,84,0,28,-10,-12.2,50000,201,1.3,1.2
2015,2,9,03:00,UTC,8,1001.3,0,83,0,28,-8.8,-11.2,50000,211,2.2,1.9
2015,2,9,04:00,UTC,8,1001.3,0,83,0,28,-8.2,-10.5,50000,0,0.6,0
2015,2,9,05:00,UTC,8,1001.7,0,81,0,28,-7.3,-9.9,43350,105,1.6,1.1
2015,2,9,06:00,UTC,8,1002.1,0,81,0,28,-6.8,-9.6,20000,111,2,1.6
2015,2,9,07:00,UTC,8,1002.7,0,83,0,28,-5.9,-8.3,43440,104,3,2.6
2015,2,9,08:00,UTC,8,1003.1,0,82,0,28,-5.1,-7.7,45070,97,2.1,1.6
2015,2,9,09:00,UTC,8,1003.6,0,94,0,28,-3.5,-4.3,3500,184,4.2,3
2015,2,9,10:00,UTC,8,1004.1,0,96,0,28,-2.6,-3.1,4650,190,7.2,4.9
2015,2,9,11:00,UTC,8,1004.3,0.1,96,0,28,-2.4,-2.9,3900,197,7.2,5.6
2015,2,9,12:00,UTC,8,1004.5,0,97,0,28,-2.2,-2.6,4500,196,7.3,4.9
2015,2,9,13:00,UTC,8,1004.7,0,97,0,28,-1.9,-2.3,1780,198,7.1,5
2015,2,9,14:00,UTC,8,1004.9,0.1,98,0,28,-1.5,-1.8,16050,204,5.8,4.5
2015,2,9,15:00,UTC,8,1005,0,98,0,28,-1,-1.2,6000,213,6,4.4
2015,2,9,16:00,UTC,8,1005.3,0,98,0,28,-0.7,-0.9,21420,210,4.9,3.7
2015,2,9,17:00,UTC,8,1005.4,0,99,0,28,-0.3,-0.4,11680,214,5.1,4.2
2015,2,9,18:00,UTC,8,1005.4,0,99,0,28,0.1,-0.1,4500,218,5.6,4.5
2015,2,9,19:00,UTC,8,1005.4,0.1,99,0.3,28,0.5,0.4,7900,227,5.7,4.4
2015,2,9,20:00,UTC,8,1005.4,0,100,0,28,0.8,0.8,2200,232,5.3,4
2015,2,9,21:00,UTC,8,1005.3,0,100,0,28,1,1,1000,236,6,5
2015,2,9,22:00,UTC,8,1005.6,0,100,0,26,1.1,1.1,12430,233,5.3,4.2
2015,2,9,23:00,UTC,8,1005.3,0,100,0,27,1.3,1.3,32530,235,5.5,4.7
2015,2,10,00:00,UTC,4,1005.5,0,99,0,27,0.8,0.6,30000,247,4.8,4.2
2015,2,10,01:00,UTC,3,1005.4,0,96,0,27,1.4,0.8,50000,258,5.2,4
2015,2,10,02:00,UTC,7,1005.5,0,95,0,27,1.8,1,50000,264,5.9,4.6
2015,2,10,03:00,UTC,4,1005.5,0,93,0,27,2.1,1.1,40000,273,6.7,5.3
2015,2,10,04:00,UTC,3,1005.6,0,92,0,27,2.4,1.2,50000,283,8.8,5.8
2015,2,10,05:00,UTC,1,1006,0,90,0,27,2.3,0.9,50000,283,7.5,5.7
2015,2,10,06:00,UTC,1,1006.5,0,88,0,27,2.7,0.9,50000,282,7,5.1
2015,2,10,07:00,UTC,0,1006.5,0,85,0,27,3,0.8,50000,268,7.6,6
2015,2,10,08:00,UTC,0,1007.2,0,81,0,27,3.9,0.9,50000,287,10.4,8.2
2015,2,10,09:00,UTC,0,1007.3,0,77,0,27,4.5,0.9,50000,292,9.8,7.3
2015,2,10,10:00,UTC,0,1007.6,0,69,0,28,6.3,1.1,49990,305,10.8,7.3
2015,2,10,11:00,UTC,0,1007.8,0,68,0,27,6.8,1.2,50000,299,10.1,7.8
2015,2,10,12:00,UTC,0,1008.3,0,63,0,27,7.3,0.8,50000,301,8.6,6.6
2015,2,10,13:00,UTC,0,1008.7,0,63,0,27,7,0.4,50000,304,12.8,9.3
2015,2,10,14:00,UTC,0,1009.3,0,65,0,27,6.4,0.4,50000,299,9.9,7.6
2015,2,10,15:00,UTC,0,1009.9,0,68,0,28,5.6,0.1,50000,295,8.6,6.8
2015,2,10,16:00,UTC,0,1010.4,0,72,0,28,4.5,-0.2,50000,298,7.2,5.6
2015,2,10,17:00,UTC,0,1010.9,0,73,0,28,3.9,-0.6,50000,286,7.2,6
2015,2,10,18:00,UTC,0,1011.3,0,76,0,28,3.3,-0.6,50000,279,6.3,5.3
2015,2,10,19:00,UTC,0,1011.8,0,75,0,28,3.2,-0.8,50000,272,6.7,5.6
2015,2,10,20:00,UTC,0,1012.1,0,78,0,28,2.2,-1.2,50000,259,5.7,5
2015,2,10,21:00,UTC,0,1012.3,0,79,0,28,2.1,-1.2,50000,264,6.4,4.8
2015,2,10,22:00,UTC,0,1012.8,0,79,0,28,1.7,-1.5,50000,257,5.9,5
2015,2,10,23:00,UTC,0,1012.9,0,79,0,28,1.9,-1.4,50000,266,6.5,5.3
2015,2,11,00:00,UTC,0,1013,0,78,0,28,2,-1.5,50000,272,6.6,5.2
2015,2,11,01:00,UTC,0,1013,0,78,0,28,1.7,-1.7,50000,277,5.8,4.7
2015,2,11,02:00,UTC,0,1013.2,0,76,0,28,2.5,-1.4,50000,273,6.9,5.3
2015,2,11,03:00,UTC,0,1013.7,0,74,0,28,3.1,-1,50000,277,7.9,6.2
2015,2,11,04:00,UTC,0,1014.1,0,76,0,28,2.5,-1.2,50000,287,7.8,6.5
2015,2,11,05:00,UTC,0,1014.9,0,78,0,28,2.4,-1.1,50000,281,8.6,6.4
2015,2,11,06:00,UTC,0,1015.4,0,78,0,28,2.1,-1.4,50000,283,8.2,6.3
2015,2,11,07:00,UTC,0,1015.9,0,79,0,28,1.8,-1.5,50000,281,7,5.9
2015,2,11,08:00,UTC,0,1016.3,0,75,0,28,2.8,-1.1,50000,286,7,5.9
2015,2,11,09:00,UTC,0,1016.5,0,73,0,28,3.6,-0.8,50000,273,5.2,4
2015,2,11,10:00,UTC,0,1016.7,0,68,0,28,4.7,-0.8,50000,288,3.7,2.9
2015,2,11,11:00,UTC,0,1016.7,0,63,0,27,6.1,-0.4,18760,222,4.3,3.5
2015,2,11,12:00,UTC,0,1016.5,0,61,0,28,6.5,-0.4,50000,236,4.7,3.7
2015,2,11,13:00,UTC,0,1016.2,0,61,0,27,6.3,-0.6,30990,236,4.3,3
2015,2,11,14:00,UTC,0,1016.2,0,71,0,27,4.4,-0.3,48170,189,4.4,3.7
2015,2,11,15:00,UTC,0,1016.1,0,79,0,28,3.4,0.1,50000,222,6.9,5.7
2015,2,11,16:00,UTC,0,1016,0,81,0,28,2.8,0,41650,228,7.9,5.6
2015,2,11,17:00,UTC,0,1016,0,92,0,28,1.4,0.3,49190,218,7,5.7
2015,2,11,18:00,UTC,7,1015.8,0,94,0,28,1.5,0.7,40000,226,8.8,6.8
2015,2,11,19:00,UTC,7,1015.6,0,94,0,28,1.6,0.7,49140,230,7.9,5.6
2015,2,11,20:00,UTC,8,1015,0,93,0,28,1.5,0.5,46740,233,7.5,5.3
2015,2,11,21:00,UTC,8,1014.6,0,94,0,28,1.5,0.6,40000,229,7,5
2015,2,11,22:00,UTC,7,1014.3,0,95,0,28,1.6,0.9,43300,234,7.6,5.7
2015,2,11,23:00,UTC,8,1013.5,0,95,0,28,1.6,0.9,40160,219,7.5,5.6
2015,2,12,00:00,UTC,7,1012.7,0,94,0,28,1.9,1,40000,221,10,7.3
2015,2,12,01:00,UTC,6,1012.1,0,93,0,28,1.9,0.9,43570,226,8.6,6.2
2015,2,12,02:00,UTC,7,1011.6,0,92,0,28,2.3,1.1,43350,228,11.6,7.9
2015,2,12,03:00,UTC,8,1011.7,0,92,0,28,2.2,0.9,40000,239,11.2,8.1
2015,2,12,04:00,UTC,8,1011.6,0,88,0,28,2.2,0.4,48370,246,12.4,8.8
2015,2,12,05:00,UTC,8,1011.4,0,90,0,27,1.4,-0.1,45870,246,10.6,6.8
2015,2,12,06:00,UTC,8,1011.8,0,89,0,27,1.2,-0.4,40000,254,9.9,6.6
2015,2,12,07:00,UTC,8,1012,0,89,0,27,1.3,-0.4,23360,247,12.3,8.4
2015,2,12,08:00,UTC,8,1012,0,89,0,27,1.3,-0.3,24130,246,12.3,8.8
2015,2,12,09:00,UTC,8,1012.3,0,89,0,27,1.4,-0.3,20000,251,11.3,7.3
2015,2,12,10:00,UTC,8,1012.5,0,88,0,26,1.5,-0.3,25630,254,11.4,8.2
2015,2,12,11:00,UTC,8,1012.6,0,88,0,26,1.4,-0.4,29160,258,11.2,8
2015,2,12,12:00,UTC,8,1012.9,0,89,0,26,1.4,-0.3,20000,250,8.8,6.5
2015,2,12,13:00,UTC,8,1012.9,0,88,0,25,1.4,-0.4,40470,259,9.3,5.9
2015,2,12,14:00,UTC,8,1013.2,0,88,0,25,1.3,-0.5,49690,263,8.5,5.9
2015,2,12,15:00,UTC,8,1013.8,0,87,0,25,1.4,-0.5,40000,258,8.2,5.9
2015,2,12,16:00,UTC,8,1014.4,0,86,0,25,1.5,-0.7,50000,266,7.4,5.1
2015,2,12,17:00,UTC,8,1015,0,85,0,25,1.5,-0.7,50000,259,5,3.8
2015,2,12,18:00,UTC,8,1015.6,0,88,0,25,1.2,-0.6,50000,252,4.6,3.6
2015,2,12,19:00,UTC,8,1016.6,0,85,0,25,1.5,-0.7,47260,279,5.2,4.3
2015,2,12,20:00,UTC,7,1017.4,0,87,0,25,1.2,-0.7,45450,286,5.4,3.5
2015,2,12,21:00,UTC,1,1018,0,89,0,25,0.2,-1.3,40000,271,2.8,2.1
2015,2,12,22:00,UTC,0,1018.4,0,93,0,25,-0.7,-1.6,36750,256,3.4,2.9
2015,2,12,23:00,UTC,0,1019,0,96,0,25,-1.8,-2.4,25510,246,3.2,2.8
2015,2,13,00:00,UTC,0,1019.4,0,97,0,25,-1.7,-2.1,40000,294,2.6,2.5
2015,2,13,01:00,UTC,0,1019.9,0,98,0,25,-2.7,-3,2770,247,1.3,1.1
2015,2,13,02:00,UTC,0,1020.1,0,99,0,25,-3.4,-3.6,7380,213,1.2,0.9
2015,2,13,03:00,UTC,4,1020.3,0,99,0,25,-3.2,-3.3,15000,220,2.3,1.9
2015,2,13,04:00,UTC,8,1020.2,0,99,0,25,-2.5,-2.6,12680,91,1.1,0.6
2015,2,13,05:00,UTC,7,1020.1,0,98,0,25,-2.5,-2.7,12300,169,2.8,1.6
2015,2,13,06:00,UTC,8,1020.1,0,96,0,25,-0.1,-0.7,30000,201,4.9,4
2015,2,13,07:00,UTC,7,1020.5,0,96,0,25,0.4,-0.1,15480,228,5.2,3.9
2015,2,13,08:00,UTC,8,1020.5,0,95,0,25,1,0.4,18290,242,3.2,1.9
2015,2,13,09:00,UTC,8,1020.5,0,94,0,25,1.3,0.4,20000,221,3.1,2.2
2015,2,13,10:00,UTC,8,1020.4,0,92,0,25,1.8,0.5,33360,217,4.4,2.9
2015,2,13,11:00,UTC,7,1020,0,89,0,25,2,0.4,40290,213,4.8,3.7
2015,2,13,12:00,UTC,7,1019.8,0,84,0,25,2.3,0,40000,211,5.4,4
2015,2,13,13:00,UTC,8,1019.5,0,89,0,25,2,0.3,41290,175,4.3,3.2
2015,2,13,14:00,UTC,8,1019.3,0.1,96,0.4,26,1.2,0.6,7240,184,4.7,3.9
2015,2,13,15:00,UTC,8,1019.2,0.1,97,0,23,1.3,0.9,12000,210,5.4,4.2
2015,2,13,16:00,UTC,8,1019.2,0,97,0,23,1,0.5,6220,210,5.7,4.8
2015,2,13,17:00,UTC,8,1019,0.2,96,0,24,0.9,0.4,12330,208,6.9,5.4
2015,2,13,18:00,UTC,8,1018.9,0.1,96,0,24,0.8,0.2,15000,209,5.9,4.8
2015,2,13,19:00,UTC,8,1018.4,0.1,97,0.4,25,0.5,0.1,5150,196,7.9,5.7
2015,2,13,20:00,UTC,8,1018.1,0.2,98,0.3,25,0.3,0.1,4380,205,8.3,5.7
2015,2,13,21:00,UTC,8,1017.6,0.2,98,0.2,25,0.3,0.1,5000,215,7,5.5
2015,2,13,22:00,UTC,8,1017.3,0,96,0,25,0.5,-0.1,13650,213,6.4,5
2015,2,13,23:00,UTC,8,1017,0.1,97,0.1,25,0.4,0,4390,218,5.6,4.3
2015,2,14,00:00,UTC,8,1016.5,0.1,97,0.3,25,0.5,0,5000,207,6.9,5.2
2015,2,14,01:00,UTC,8,1016.2,0.1,96,0,25,0.5,0,3700,214,8,5.9
2015,2,14,02:00,UTC,8,1015.9,0.2,98,0.5,25,0.1,-0.2,2290,205,5.9,4.7
2015,2,14,03:00,UTC,8,1015.6,0.2,98,0.3,25,0.1,-0.2,3500,207,6.8,5.4
2015,2,14,04:00,UTC,8,1015.4,0.2,98,0.5,25,0.1,-0.2,2780,212,6.3,5.2
2015,2,14,05:00,UTC,8,1015.4,0.1,98,0,25,0.2,-0.1,3020,210,7.9,6
2015,2,14,06:00,UTC,8,1015.5,0.2,98,0.2,25,0,-0.3,3500,207,7.6,5.3
2015,2,14,07:00,UTC,8,1015.6,0.1,98,0.1,25,0.1,-0.3,2810,214,6.5,5.1
2015,2,14,08:00,UTC,8,1015.6,0.1,97,0.4,25,0.1,-0.2,3170,213,7.3,5.3
2015,2,14,09:00,UTC,8,1015.6,0.3,98,0.1,25,0.2,-0.1,2500,212,5.3,4.3
2015,2,14,10:00,UTC,8,1016,0.2,98,0,25,0.1,-0.2,13060,257,5,4
2015,2,14,11:00,UTC,8,1015.9,0,95,0,24,0.3,-0.4,32770,245,4.8,3.8
2015,2,14,12:00,UTC,8,1015.9,0,93,0,24,0.4,-0.7,40000,252,5.6,4.1
2015,2,14,13:00,UTC,7,1016.5,0.2,93,0,25,0.3,-0.7,50000,290,5.4,4
2015,2,14,14:00,UTC,8,1017.1,0.1,96,0,24,0.2,-0.4,50000,283,4.7,3.9
2015,2,14,15:00,UTC,8,1017.9,0,93,0,24,0.2,-0.7,40000,297,4.5,3.5
2015,2,14,16:00,UTC,8,1018.5,0,95,0,24,-0.1,-0.8,47120,284,5,3.4
2015,2,14,17:00,UTC,7,1019.7,0,95,0,24,-0.5,-1.2,49850,323,3.7,2.8
2015,2,14,18:00,UTC,8,1020.5,0,93,0,24,-0.3,-1.3,50000,309,4,2.8
2015,2,14,19:00,UTC,8,1021.5,0,93,0,24,-0.2,-1.2,50000,314,3.8,3
2015,2,14,20:00,UTC,8,1022.7,0,93,0,24,0.1,-0.9,50000,345,7.3,4.8
2015,2,14,21:00,UTC,8,1024.2,0,83,0,24,0,-2.6,50000,24,10.8,7.8
2015,2,14,22:00,UTC,0,1026.2,0,81,0,24,-1.8,-4.6,50000,10,11,6.5
2015,2,14,23:00,UTC,0,1027.7,0,69,0,24,-3,-7.9,50000,6,9.7,6.5
2015,2,15,00:00,UTC,0,1029.3,0,63,0,24,-4.2,-10.2,50000,13,10.4,7.7
2015,2,15,01:00,UTC,0,1031.1,0,65,0,24,-5.3,-10.8,50000,16,7.9,6.1
2015,2,15,02:00,UTC,0,1032.6,0,68,0,24,-6.3,-11.4,50000,13,7.5,4.8
2015,2,15,03:00,UTC,0,1033.9,0,69,0,24,-7.2,-12,50000,21,7.1,5.3
2015,2,15,04:00,UTC,0,1034.9,0,69,0,24,-8,-12.7,50000,12,5.1,3.9
2015,2,15,05:00,UTC,0,1036.1,0,71,0,24,-8.8,-13.1,50000,13,4.3,3.3
2015,2,15,06:00,UTC,0,1036.7,0,74,0,24,-9.6,-13.4,50000,7,3.3,2.7
2015,2,15,07:00,UTC,0,1037.9,0,76,0,24,-9.8,-13.3,50000,359,3.9,3
2015,2,15,08:00,UTC,0,1039.1,0,66,0,24,-8.3,-13.4,50000,11,6,4.2
2015,2,15,09:00,UTC,0,1039.8,0,62,0,24,-7.2,-13.1,50000,27,6.8,4.9
2015,2,15,10:00,UTC,0,1040.4,0,58,0,24,-5.7,-12.8,50000,53,5.6,4
2015,2,15,11:00,UTC,0,1041,0,53,0,24,-4.7,-12.7,49880,37,6.6,4.8
2015,2,15,12:00,UTC,0,1041.2,0,54,0,24,-4.1,-12,50000,68,6.8,4
2015,2,15,13:00,UTC,0,1041.7,0,48,0,24,-3.7,-13.1,50000,56,5.6,4.2
2015,2,15,14:00,UTC,0,1041.9,0,46,0,24,-3.7,-13.8,50000,42,5.2,3.8
2015,2,15,15:00,UTC,0,1042.5,0,50,0,24,-4.6,-13.5,50000,26,2.2,1.8
2015,2,15,16:00,UTC,0,1043.1,0,58,0,24,-6.4,-13.4,50000,32,3.2,2.5
2015,2,15,17:00,UTC,0,1043.5,0,64,0,24,-7.2,-12.9,50000,51,3.1,2.7
2015,2,15,18:00,UTC,0,1044,0,70,0,24,-8.4,-12.9,50000,58,2.9,2.7
2015,2,15,19:00,UTC,0,1044.2,0,76,0,24,-9.6,-13,50000,71,5,4.5
2015,2,15,20:00,UTC,0,1044.4,0,73,0,24,-9.1,-13.1,50000,63,4.7,3.7
2015,2,15,21:00,UTC,0,1044.7,0,77,0,24,-9.8,-13,50000,89,3.5,2.3
2015,2,15,22:00,UTC,0,1044.8,0,80,0,24,-10.2,-12.9,50000,94,3.4,2.9
2015,2,15,23:00,UTC,0,1044.8,0,85,0,24,-10.3,-12.4,50000,83,3.6,2.9
2015,2,16,00:00,UTC,0,1044.8,0,89,0,24,-10.4,-11.9,50000,95,2.6,2.2
2015,2,16,01:00,UTC,0,1045,0,91,0,24,-10.4,-11.6,49580,104,2,1.7
2015,2,16,02:00,UTC,0,1044.6,0,93,0,24,-11.9,-12.7,50000,162,3.4,2.5
2015,2,16,03:00,UTC,0,1044.2,0,79,0,24,-8.6,-11.6,50000,172,3.7,2.8
2015,2,16,04:00,UTC,0,1044,0,86,0,24,-7.1,-9.1,50000,175,4,2.9
2015,2,16,05:00,UTC,0,1043.8,0,79,0,24,-6.6,-9.6,50000,189,5.1,4.2
2015,2,16,06:00,UTC,0,1043.6,0,76,0,24,-6.1,-9.6,50000,193,5.3,3.9
2015,2,16,07:00,UTC,0,1043.6,,68,0,24,-5.1,-10.1,50000,192,5.9,4.3
2015,2,16,08:00,UTC,0,1043.2,,63,0,24,-3.9,-10,43160,187,8.5,6.4
2015,2,16,09:00,UTC,0,1043.1,,53,0,24,-3.4,-11.5,40000,194,10,6.6
2015,2,16,10:00,UTC,0,1042.5,,56,0,24,-3.1,-10.6,44460,199,9.8,7
2015,2,16,11:00,UTC,0,1042.3,,57,0,25,-2.9,-10.2,43170,203,10.9,7.3
2015,2,16,12:00,UTC,0,1041.8,,48,0,24,-2.6,-12.1,50000,201,11.3,7.8
2015,2,16,13:00,UTC,0,1041.5,,52,0,25,-2.7,-11.3,47740,202,9.7,7.2
2015,2,16,14:00,UTC,0,1041,,52,0,24,-2.7,-11.3,50000,200,9.3,6.8
2015,2,16,15:00,UTC,0,1040.6,,56,0,25,-3.5,-11,50000,192,7,4.6
2015,2,16,16:00,UTC,0,1040.1,,56,0,25,-3.9,-11.5,50000,192,5.5,4
2015,2,16,17:00,UTC,0,1039.4,,53,0,25,-3.7,-11.8,50000,192,7.7,6
2015,2,16,18:00,UTC,0,1039.2,,48,0,24,-3.3,-12.8,50000,189,8.6,6.7
2015,2,16,19:00,UTC,0,1038.9,0,50,0,24,-3.7,-12.6,50000,198,11.1,7.6
2015,2,16,20:00,UTC,0,1038.8,0,55,0,25,-4,-11.9,50000,192,9.7,7
2015,2,16,21:00,UTC,0,1038.2,0,52,0,25,-4,-12.3,50000,196,10.1,6.9
2015,2,16,22:00,UTC,0,1037.7,0,60,0,24,-4.3,-11,50000,199,11,7.3
2015,2,16,23:00,UTC,0,1037.1,0,66,0,25,-4.1,-9.5,50000,200,10.1,7.6
2015,2,17,00:00,UTC,0,1036.5,0,70,0,25,-4.1,-8.8,50000,205,9.7,7.3
2015,2,17,01:00,UTC,0,1035.9,0,72,0,25,-3.9,-8.2,50000,206,9.4,7
2015,2,17,02:00,UTC,0,1035.3,0,71,0,25,-3.9,-8.4,50000,206,10.6,7.4
2015,2,17,03:00,UTC,0,1034.8,0,70,0,25,-3.5,-8.2,50000,208,11.4,7.6
2015,2,17,04:00,UTC,0,1034.3,0,71,0,25,-3.6,-8,50000,204,9,7.4
2015,2,17,05:00,UTC,0,1033.9,0,75,0,25,-4,-7.8,50000,208,7.4,5.7
2015,2,17,06:00,UTC,0,1033.8,0,70,0,25,-4.7,-9.3,50000,214,6.1,5
2015,2,17,07:00,UTC,0,1033.3,0,67,0,25,-3.6,-8.9,50000,215,8.7,6.2
2015,2,17,08:00,UTC,0,1033,0,65,0,25,-2.7,-8.4,50000,218,11.2,7.8
2015,2,17,09:00,UTC,1,1032.8,0,69,0,25,-2.3,-7.2,40000,228,12.2,8.4
2015,2,17,10:00,UTC,4,1032.2,0,71,0,25,-2.1,-6.7,36330,222,13.8,10.6
2015,2,17,11:00,UTC,8,1031.8,0,74,0,25,-2.1,-6.1,49360,210,11.8,8.8
2015,2,17,12:00,UTC,8,1031,0,73,0,25,-1.7,-5.9,40000,217,12.3,9.7
2015,2,17,13:00,UTC,8,1030.2,0,72,0,25,-1.7,-6,50000,212,13,9.4
2015,2,17,14:00,UTC,8,1029.3,0,71,0,25,-1.9,-6.5,49430,214,13.3,9.4
2015,2,17,15:00,UTC,8,1028.7,0,69,0,25,-2.4,-7.3,40000,210,11.4,8.6
2015,2,17,16:00,UTC,8,1027.9,0,66,0,25,-2.2,-7.7,50000,209,12.5,8.4
2015,2,17,17:00,UTC,8,1027,0,69,0,25,-2,-7,50000,215,11.6,8.5
2015,2,17,18:00,UTC,8,1025.5,0,78,0,25,-1.4,-4.7,40000,210,11.6,9.1
2015,2,17,19:00,UTC,8,1024.4,0,79,0,25,-1.3,-4.4,35670,209,12.3,8.9
2015,2,17,20:00,UTC,8,1022.9,0,82,0,25,-1,-3.6,26690,210,12.3,9.1
2015,2,17,21:00,UTC,8,1021.3,0,85,0,25,-0.8,-3,20000,214,12.5,9.6
2015,2,17,22:00,UTC,8,1019.9,0,91,0,25,0,-1.3,8130,230,16.1,10.4
2015,2,17,23:00,UTC,8,1018.4,0.2,95,0.8,25,-0.3,-1,1820,224,13.1,9.3
2015,2,18,00:00,UTC,8,1017.3,0.3,98,0,24,0.2,0,4000,227,11.7,8.4
2015,2,18,01:00,UTC,8,1016.2,0.1,97,0,24,0.9,0.4,13670,232,10.4,7.8
2015,2,18,02:00,UTC,8,1014.9,0.1,94,0,24,1,0.2,9020,235,12.6,8.3
2015,2,18,03:00,UTC,8,1013.9,0.4,98,0.9,25,0.4,0.1,2500,229,7.5,5.8
2015,2,18,04:00,UTC,8,1012.9,0.7,99,0,24,0.6,0.4,11560,245,10,7.9
2015,2,18,05:00,UTC,8,1013,0,96,0,25,1.1,0.5,12640,254,10,7.1
2015,2,18,06:00,UTC,8,1013,0,93,0,25,1.5,0.6,10000,259,9,6.7
2015,2,18,07:00,UTC,8,1013,0,90,0,25,1.7,0.2,24880,271,10.6,7.3
2015,2,18,08:00,UTC,6,1013.3,0,89,0,25,1.8,0.2,25700,285,9.9,7.2
2015,2,18,09:00,UTC,7,1013.8,0,87,0,25,1.9,-0.1,20000,277,7.5,5.8
2015,2,18,10:00,UTC,6,1014.3,0,82,0,25,2.2,-0.6,38940,286,12.3,8.8
2015,2,18,11:00,UTC,7,1014.8,0,74,0,25,2.2,-1.9,50000,290,13.6,9.6
2015,2,18,12:00,UTC,3,1015.3,0,66,0,26,2.5,-3.1,40000,293,14,10
2015,2,18,13:00,UTC,2,1015.7,0,65,0,26,2.5,-3.5,48650,288,9.3,6.6
2015,2,18,14:00,UTC,0,1016,0,65,0,26,2.2,-3.8,48510,284,7.6,6.1
2015,2,18,15:00,UTC,0,1016,0,67,0,26,1.1,-4.3,50000,278,5.7,4.5
2015,2,18,16:00,UTC,3,1016.1,0,72,0,26,-0.1,-4.5,50000,254,5.4,4.6
2015,2,18,17:00,UTC,6,1016.4,0,73,0,26,-0.6,-4.7,50000,243,5.4,4.6
2015,2,18,18:00,UTC,8,1015.8,0,74,0,26,-0.2,-4.3,50000,231,3.8,3.2
2015,2,18,19:00,UTC,1,1015.5,0,72,0,26,-0.2,-4.6,50000,241,5.1,4
2015,2,18,20:00,UTC,8,1015.3,0,76,0,26,-0.1,-3.9,50000,258,4,3.4
2015,2,18,21:00,UTC,8,1014.6,0,77,0,26,0,-3.5,50000,218,2.8,2.1
2015,2,18,22:00,UTC,8,1014.5,0,77,0,26,0.5,-3,50000,209,3.2,2.7
2015,2,18,23:00,UTC,8,1013.5,0,94,0,26,0.9,0,17910,194,5.3,4.1
2015,2,19,00:00,UTC,8,1012.5,0,99,0,26,1.1,1,2000,198,5.6,4.7
2015,2,19,01:00,UTC,9,1011.9,0,99,0,26,1.1,1,290,212,5.5,4.3
2015,2,19,02:00,UTC,9,1010.5,0,100,0,24,1.4,1.3,240,203,6,4.6
2015,2,19,03:00,UTC,9,1010.1,0.1,100,0.4,25,1.3,1.3,500,205,5.3,4.3
2015,2,19,04:00,UTC,8,1009.7,0,100,0,25,1.7,1.7,7180,236,6.6,5
2015,2,19,05:00,UTC,8,1009.2,0,100,0,25,1.8,1.8,8900,235,8.4,6.1
2015,2,19,06:00,UTC,8,1008.2,0,100,0,25,1.8,1.8,4000,217,7.8,5.4
2015,2,19,07:00,UTC,8,1008,0,100,0,25,2,2,7030,227,7.8,6
2015,2,19,08:00,UTC,8,1007.7,0,100,0,24,2,2,3410,229,8.7,5.6
2015,2,19,09:00,UTC,8,1007.4,0,100,0,27,2.2,2.2,4000,224,6.2,4.8
2015,2,19,10:00,UTC,8,1006.9,0,100,0,25,2.5,2.5,5580,225,6.8,5
2015,2,19,11:00,UTC,8,1006.3,0,100,0,24,2.5,2.5,8230,227,6.5,5.2
2015,2,19,12:00,UTC,8,1005.8,0,100,0,24,2.7,2.7,5000,237,6.6,5
