Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2009,1,12,05:00,UTC,7,999.2,,91,,0,3.4,2.2,7780,240,12.2,8.8
2009,1,12,06:00,UTC,8,999.2,,91,0.5,0,3.8,2.5,9280,241,14.3,10.4
2009,1,12,07:00,UTC,7,998.9,,92,,-1,4,2.8,8700,240,12.9,9.9
2009,1,12,08:00,UTC,8,999.1,,91,0.4,-1,4.3,3,12280,241,12.4,8.9
2009,1,12,09:00,UTC,8,999.4,,91,,-1,4.4,3,16900,239,11.9,9.3
2009,1,12,10:00,UTC,8,998.7,,90,,-1,4.5,3,16360,240,12.2,9.4
2009,1,12,11:00,UTC,8,998.1,,88,,-1,4.7,2.8,17350,243,14.1,10.4
2009,1,12,12:00,UTC,8,998.3,,86,,-1,4.7,2.6,19480,244,14.1,10
2009,1,12,13:00,UTC,8,997.9,,85,,-1,4.8,2.5,25360,247,13.6,8.8
2009,1,12,14:00,UTC,8,997.7,,84,,-1,4.9,2.5,23840,243,17,11.7
2009,1,12,15:00,UTC,8,997.6,,84,,-1,5,2.4,28500,241,17.2,12.3
2009,1,12,16:00,UTC,8,997.5,,84,,0,4.8,2.4,27920,240,14.4,10.3
2009,1,12,17:00,UTC,8,997.2,,83,,0,5,2.4,24970,244,18.3,12.4
2009,1,12,18:00,UTC,8,997.3,,85,,0,4.8,2.5,24990,243,13.5,9.2
2009,1,12,19:00,UTC,8,997.5,,84,,0,5,2.5,22180,245,16.4,10.7
2009,1,12,20:00,UTC,8,997.6,,84,0.2,0,5.1,2.7,22890,250,14.8,10.1
2009,1,12,21:00,UTC,8,997.5,,89,,0,4.5,2.8,14820,245,15.4,11.2
2009,1,12,22:00,UTC,8,997.9,,90,,0,4.4,2.9,24020,245,15.3,11.3
2009,1,12,23:00,UTC,8,998,,90,,0,4.4,2.9,18220,244,14.1,10.3
2009,1,13,00:00,UTC,8,998.5,,92,,0,4.2,3,6710,243,14.9,9.7
2009,1,13,01:00,UTC,8,998.6,,94,,-1,4,3.2,5160,234,13.1,9.2
2009,1,13,02:00,UTC,8,998.3,0.2,96,,0,3.8,3.2,5760,240,11.7,8.7
2009,1,13,03:00,UTC,8,998.2,,96,,0,3.8,3.2,6550,239,11.1,8.1
2009,1,13,04:00,UTC,8,998.2,,95,,0,3.8,3.1,12430,234,11.3,8.6
2009,1,13,05:00,UTC,8,998,,96,,0,3.8,3.2,7600,234,11.8,8.3
2009,1,13,06:00,UTC,8,997.7,,95,,0,3.8,3.1,8770,231,12.6,8.7
2009,1,13,07:00,UTC,8,998.2,,96,,0,3.7,3.1,6900,234,11.6,8.6
2009,1,13,08:00,UTC,8,998.3,,97,,0,3.6,3.1,4290,231,10.2,7.1
2009,1,13,09:00,UTC,8,998.4,,96,,-1,3.6,3,12690,227,10.5,7.7
2009,1,13,10:00,UTC,8,998.4,,94,,-1,3.6,2.8,15920,229,10.3,7.3
2009,1,13,11:00,UTC,8,998,,92,,-1,3.5,2.4,30700,229,9.6,7
2009,1,13,12:00,UTC,8,997.8,,94,,-1,3.3,2.4,32000,231,9,7
2009,1,13,13:00,UTC,8,998.1,,94,,-1,3.4,2.5,27540,244,8.1,6
2009,1,13,14:00,UTC,8,998.1,,94,,-1,3.5,2.7,32520,235,7.7,5.5
2009,1,13,15:00,UTC,8,998.7,,92,,-1,3.7,2.6,48340,238,7.8,6.1
2009,1,13,16:00,UTC,8,999.2,,91,,-1,3.6,2.3,37050,236,8.1,6
2009,1,13,17:00,UTC,7,999.1,,90,,-1,3.4,1.9,46070,231,8.9,6.1
2009,1,13,18:00,UTC,7,999.3,,89,,-1,3.6,2,47830,232,9.9,7.2
2009,1,13,19:00,UTC,7,999.6,,89,,-1,3.6,2.1,42050,231,9.6,7.3
2009,1,13,20:00,UTC,8,1000,,88,,-1,3.8,2.1,36210,233,9.1,6.8
2009,1,13,21:00,UTC,7,1000.4,,87,,-1,4.1,2.1,50000,239,10.2,7.3
2009,1,13,22:00,UTC,7,1000.7,,86,,-1,4.2,2.1,45860,239,9.4,6.4
2009,1,13,23:00,UTC,8,1001,,86,,-1,4,1.9,44060,226,8.4,6.5
2009,1,14,00:00,UTC,8,1001.6,,86,,0,4,1.8,42180,228,8.4,6.5
2009,1,14,01:00,UTC,8,1001.7,,86,,-1,3.9,1.7,43300,230,7.6,5.4
2009,1,14,02:00,UTC,7,1002.3,,85,,-1,4,1.8,43540,241,8.3,6.2
2009,1,14,03:00,UTC,8,1002.5,,84,,-1,3.8,1.3,42020,233,9.2,7
2009,1,14,04:00,UTC,7,1002.8,,86,,-1,3.5,1.4,40720,219,7.4,5.8
2009,1,14,05:00,UTC,3,1003.1,,89,,-1,3,1.4,33750,221,6.9,5.3
2009,1,14,06:00,UTC,6,1003.3,,92,,-1,2.6,1.4,28600,214,6.7,5.4
2009,1,14,07:00,UTC,7,1003.4,,88,,-1,3.5,1.7,32400,228,9.9,6.6
2009,1,14,08:00,UTC,7,1004.2,,85,,-1,3.6,1.4,36440,249,9.2,6.8
2009,1,14,09:00,UTC,7,1004.5,,83,,-1,3.6,1,39300,245,10.1,7.3
2009,1,14,10:00,UTC,6,1004.4,,81,,-1,3.3,0.4,44470,242,10.8,6.9
2009,1,14,11:00,UTC,7,1004.9,,80,,-1,3.4,0.4,36330,250,10.9,7.4
2009,1,14,12:00,UTC,6,1005.2,,80,,-1,3.3,0.2,36380,254,7.8,6
2009,1,14,13:00,UTC,0,1005.6,,83,,-1,2.4,-0.2,35030,249,7.5,6
2009,1,14,14:00,UTC,7,1006.2,,84,,-1,2.2,-0.3,26990,261,4.8,3.3
2009,1,14,15:00,UTC,7,1007,,83,,-1,2,-0.7,36590,246,6,4.3
2009,1,14,16:00,UTC,7,1007.7,,85,,-1,1.6,-0.7,34800,237,4.1,3.5
2009,1,14,17:00,UTC,7,1008.2,,83,,-1,1.8,-0.7,30800,238,5.8,4.2
2009,1,14,18:00,UTC,8,1008.8,,85,,-1,1.5,-0.7,36230,244,4.4,2.9
2009,1,14,19:00,UTC,8,1009.1,,83,,-1,1.5,-1.1,36080,256,4.2,3.1
2009,1,14,20:00,UTC,8,1009.5,,85,,-1,1.2,-1,27840,236,3.6,3
2009,1,14,21:00,UTC,8,1009.9,,86,,-1,1.1,-1.1,38240,248,3.1,2.6
2009,1,14,22:00,UTC,8,1010.1,,86,,-1,1,-1.1,35520,277,1.4,0.9
2009,1,14,23:00,UTC,8,1010.5,,84,,-1,1,-1.4,42660,288,3,1.6
2009,1,15,00:00,UTC,8,1010.9,,83,,-1,0.9,-1.6,46010,270,2,1.4
2009,1,15,01:00,UTC,8,1011.2,,84,,-1,0.8,-1.5,36810,315,1.9,1.5
2009,1,15,02:00,UTC,8,1011.4,,83,,-1,0.8,-1.7,45960,243,2.1,1.1
2009,1,15,03:00,UTC,8,1011.6,,81,,-1,0.8,-2.1,44380,358,1.8,1.3
2009,1,15,04:00,UTC,8,1011.9,,87,,-1,0.3,-1.6,45870,302,1.4,1.1
2009,1,15,05:00,UTC,8,1012,,87,,-1,0.3,-1.7,39930,354,2.3,1.5
2009,1,15,06:00,UTC,8,1012.3,,85,,-1,0.4,-1.8,42950,349,3.5,2.9
2009,1,15,07:00,UTC,8,1012.9,,88,,-1,0.3,-1.5,17060,6,3.1,2.5
2009,1,15,08:00,UTC,8,1013.5,,90,,-1,0.1,-1.4,34540,18,5.4,3.5
2009,1,15,09:00,UTC,8,1014,,91,,-1,-0.9,-2.3,12300,11,7.4,5.8
2009,1,15,10:00,UTC,8,1014.7,,91,0.1,-1,-1.7,-3,7670,12,7.4,5.5
2009,1,15,11:00,UTC,8,1015.3,,88,,-1,-2.6,-4.4,9800,21,10.4,6.3
2009,1,15,12:00,UTC,8,1015.8,,84,,-1,-3.2,-5.5,18000,14,8.3,6.1
2009,1,15,13:00,UTC,7,1016.6,,82,,-1,-3.7,-6.2,17200,10,9,6.5
2009,1,15,14:00,UTC,8,1017.3,,80,,-1,-4,-6.9,43030,9,9.5,7.3
2009,1,15,15:00,UTC,7,1017.9,,76,,-1,-4.3,-7.9,50000,12,11.2,8
2009,1,15,16:00,UTC,8,1018.5,,74,,-1,-4.6,-8.4,50000,14,10.2,7.4
2009,1,15,17:00,UTC,7,1019.1,,76,,-1,-5.1,-8.6,50000,13,10.8,7.8
2009,1,15,18:00,UTC,7,1020,,77,,-1,-5.8,-9.2,50000,12,9.6,6.2
2009,1,15,19:00,UTC,7,1020.7,,79,,-1,-6.5,-9.6,50000,13,8.5,6.1
2009,1,15,20:00,UTC,0,1021.6,,81,,-1,-7.1,-9.8,50000,6,11.4,7.5
2009,1,15,21:00,UTC,1,1022.6,,83,,0,-7.6,-10,50000,16,9.9,6.3
2009,1,15,22:00,UTC,0,1023.3,,84,,0,-7.9,-10.1,49860,12,7.9,5.4
2009,1,15,23:00,UTC,2,1024.4,,84,,0,-7.9,-10.1,50000,8,8.5,6.5
2009,1,16,00:00,UTC,0,1024.9,,84,,0,-8,-10.3,50000,8,7.9,5.7
2009,1,16,01:00,UTC,0,1025.4,,83,,0,-8.2,-10.5,50000,11,7.2,4.9
2009,1,16,02:00,UTC,0,1025.9,,85,,0,-8.5,-10.6,50000,10,7.6,5
2009,1,16,03:00,UTC,0,1026.3,,84,,0,-8.5,-10.7,50000,10,8.7,6.3
2009,1,16,04:00,UTC,0,1027.3,,84,,0,-8.5,-10.7,50000,12,7.5,5.8
2009,1,16,05:00,UTC,0,1027.9,,85,,0,-8.5,-10.6,50000,20,8.2,6
2009,1,16,06:00,UTC,0,1028.4,,83,,0,-8.8,-11,50000,13,8.4,5.3
2009,1,16,07:00,UTC,0,1029.5,,77,,-1,-9.1,-12.3,50000,8,7.5,5.3
2009,1,16,08:00,UTC,0,1030,,68,,0,-8.9,-13.7,50000,11,7.2,5.2
2009,1,16,09:00,UTC,0,1030.6,,65,,0,-8.3,-13.8,46220,22,6.5,5.1
2009,1,16,10:00,UTC,0,1031.1,,58,,0,-7.5,-14.3,50000,20,6.9,5.1
2009,1,16,11:00,UTC,0,1031.1,,58,,0,-6.7,-13.6,46920,28,6.1,4.4
2009,1,16,12:00,UTC,0,1031.3,,58,,0,-6.4,-13.3,50000,19,5.8,4
2009,1,16,13:00,UTC,0,1031.8,,58,,0,-6.3,-13.3,50000,16,4.9,3.4
2009,1,16,14:00,UTC,0,1032.3,,63,,0,-7.4,-13.2,50000,3,4.6,3.6
2009,1,16,15:00,UTC,0,1032.6,,70,,0,-8.7,-13.2,50000,358,5,4.3
2009,1,16,16:00,UTC,0,1032.6,,71,,0,-9.2,-13.5,50000,7,6.2,5
2009,1,16,17:00,UTC,0,1033,,76,,0,-9.9,-13.3,50000,15,5.8,4.3
2009,1,16,18:00,UTC,0,1033.1,,80,,0,-10.4,-13.3,50000,11,4.8,3.5
2009,1,16,19:00,UTC,0,1033.3,,83,,0,-11,-13.3,50000,29,3.9,2.8
2009,1,16,20:00,UTC,0,1033.2,,85,,0,-11.4,-13.4,50000,26,5.5,4.1
2009,1,16,21:00,UTC,0,1033,,82,,0,-11.3,-13.7,50000,36,5.1,3.3
2009,1,16,22:00,UTC,0,1032.8,,79,,0,-11.2,-14.1,50000,31,3.3,2.6
2009,1,16,23:00,UTC,0,1032.6,,78,,0,-11.3,-14.3,50000,38,4.3,3.2
2009,1,17,00:00,UTC,0,1032.8,,78,,0,-11.3,-14.3,50000,28,4.5,2.8
2009,1,17,01:00,UTC,0,1032.6,,78,,0,-11.5,-14.5,50000,28,3.8,2.6
2009,1,17,02:00,UTC,0,1032.5,,80,,0,-12.1,-14.8,50000,15,5.1,2.7
2009,1,17,03:00,UTC,0,1032.4,,78,,0,-11.9,-14.9,50000,38,4,2.9
2009,1,17,04:00,UTC,0,1032.1,,79,,0,-11.9,-14.7,50000,51,4.1,3.3
2009,1,17,05:00,UTC,0,1031.7,,82,,0,-12.5,-14.9,50000,42,3.5,2.8
2009,1,17,06:00,UTC,0,1031.4,,86,,0,-13,-14.9,50000,55,3.7,2.9
2009,1,17,07:00,UTC,0,1031.6,,89,,0,-13,-14.4,50000,38,2.1,1.5
2009,1,17,08:00,UTC,6,1031.4,,91,,0,-11.9,-13.2,32800,49,3.6,2.7
2009,1,17,09:00,UTC,8,1031.2,,90,,0,-10,-11.3,44070,18,2.5,1.8
2009,1,17,10:00,UTC,8,1030.8,,90,,0,-8.4,-9.7,42960,40,2.4,1.8
2009,1,17,11:00,UTC,8,1030.4,,89,,0,-7.6,-9,34800,30,2.1,1.5
2009,1,17,12:00,UTC,8,1030,,90,,0,-6.8,-8.1,17680,58,4.1,3.3
2009,1,17,13:00,UTC,8,1029.7,,92,,0,-6.3,-7.4,13790,80,4.6,3.2
2009,1,17,14:00,UTC,8,1029.4,,93,,0,-5.7,-6.7,19030,83,4.4,3.1
2009,1,17,15:00,UTC,8,1029,,93,,0,-5.3,-6.2,25960,66,4.3,3.2
2009,1,17,16:00,UTC,8,1028.5,,93,,0,-5.1,-6.1,29950,62,3.8,3.1
2009,1,17,17:00,UTC,8,1028,,93,,0,-5,-5.9,20510,60,3.5,2.7
2009,1,17,18:00,UTC,8,1027.6,,93,,0,-4.6,-5.5,28940,60,2.6,1.9
2009,1,17,19:00,UTC,8,1026.9,,94,,0,-4.6,-5.4,26740,73,5,3.8
2009,1,17,20:00,UTC,8,1026.2,,95,,0,-4.4,-5.1,17010,77,4.3,3.1
2009,1,17,21:00,UTC,8,1025.9,,95,,0,-4,-4.7,13830,96,3.3,2.6
2009,1,17,22:00,UTC,8,1025.6,,95,,0,-3.8,-4.5,11190,72,3.1,2.4
2009,1,17,23:00,UTC,8,1024.6,,95,,0,-3.9,-4.5,11610,56,3.5,2.6
2009,1,18,00:00,UTC,8,1024.2,,95,,0,-3.7,-4.4,10640,100,3.4,2.2
2009,1,18,01:00,UTC,8,1023.4,,94,,0,-3.1,-3.9,13390,121,3.7,2.3
2009,1,18,02:00,UTC,8,1022.9,,92,,0,-3,-4.1,4380,139,7.4,5.5
2009,1,18,03:00,UTC,8,1022.4,,89,,0,-3.5,-5,7440,130,7.8,6.2
2009,1,18,04:00,UTC,8,1021.6,,89,,0,-3.6,-5.2,37840,113,6.2,4.4
2009,1,18,05:00,UTC,8,1020.7,,88,,0,-3.4,-5.2,13630,107,5.9,4.4
2009,1,18,06:00,UTC,8,1020.2,,90,,0,-3.3,-4.8,11050,114,7.2,4.8
2009,1,18,07:00,UTC,8,1019.5,,91,,0,-3.6,-4.8,24980,87,5.1,3.6
2009,1,18,08:00,UTC,8,1019.2,,92,,0,-3.6,-4.7,19390,76,4.9,3.8
2009,1,18,09:00,UTC,8,1018.6,,94,,0,-3.5,-4.3,4430,77,4.8,3.8
2009,1,18,10:00,UTC,8,1018,0.4,96,0.1,0,-3.3,-3.8,5740,80,3.5,2.6
2009,1,18,11:00,UTC,7,1017.3,,97,,0,-3,-3.4,13610,68,3.4,2.6
2009,1,18,12:00,UTC,8,1016.4,,89,,0,-1.8,-3.4,13750,134,5,3.8
2009,1,18,13:00,UTC,8,1015.7,,89,,0,-1.9,-3.4,18420,136,5,3.5
2009,1,18,14:00,UTC,8,1015,,87,,0,-2,-3.9,50000,128,4.2,3
2009,1,18,15:00,UTC,8,1014.5,,89,,0,-2.1,-3.7,17290,113,4,2.8
2009,1,18,16:00,UTC,7,1013.8,,90,,0,-2.2,-3.6,34630,110,4.2,2.7
2009,1,18,17:00,UTC,8,1013.3,,89,,0,-1.7,-3.2,25620,122,5.4,3.6
2009,1,18,18:00,UTC,8,1012.7,,89,,0,-1.5,-3.1,17770,124,5.3,4.1
2009,1,18,19:00,UTC,8,1012.3,,90,,0,-1.4,-2.9,11460,136,5.8,4.4
2009,1,18,20:00,UTC,8,1011.8,0.3,92,,-1,-1.6,-2.8,8520,117,4.9,3.6
2009,1,18,21:00,UTC,8,1011.6,0.1,93,0.1,-1,-1.7,-2.7,5580,119,5.2,3.6
2009,1,18,22:00,UTC,8,1011.2,0.2,95,0.1,2,-1.8,-2.4,4720,121,5.2,3.9
2009,1,18,23:00,UTC,8,1010.8,0.1,95,,2,-1.8,-2.4,11730,127,6,4.3
2009,1,19,00:00,UTC,8,1010.2,,96,,2,-1.9,-2.4,5540,124,6.2,4.6
2009,1,19,01:00,UTC,8,1009.5,,94,,2,-1.8,-2.6,15830,120,5.9,4.4
2009,1,19,02:00,UTC,8,1009.1,,91,,2,-1.8,-3,19160,124,5.8,4.4
2009,1,19,03:00,UTC,8,1008.5,,90,,2,-1.8,-3.2,17850,124,6.6,5.1
2009,1,19,04:00,UTC,7,1008.1,,89,,2,-1.8,-3.4,32750,124,7,5.1
2009,1,19,05:00,UTC,8,1007.7,,90,,3,-1.8,-3.2,12400,123,7,5.3
2009,1,19,06:00,UTC,8,1007.4,,89,,3,-1.8,-3.3,27920,117,6.9,4.8
2009,1,19,07:00,UTC,8,1007.4,0.4,96,0.5,3,-2.1,-2.7,2300,117,5.7,3.7
2009,1,19,08:00,UTC,8,1007.3,0.3,96,0.1,3,-1.8,-2.4,9260,122,6.9,4.8
2009,1,19,09:00,UTC,8,1007.4,0.2,96,,3,-1.7,-2.2,8360,127,6.3,4.7
2009,1,19,10:00,UTC,8,1007.1,,94,,3,-1.5,-2.4,12350,125,6.9,5
2009,1,19,11:00,UTC,8,1006.7,,93,,2,-1.6,-2.6,11610,123,6.6,4.8
2009,1,19,12:00,UTC,8,1006.5,,91,,2,-1.5,-2.7,22920,119,7.1,5.2
2009,1,19,13:00,UTC,8,1006.5,,90,,3,-1.5,-3,20090,126,7.3,5.7
2009,1,19,14:00,UTC,8,1006.3,,89,,3,-1.6,-3.1,21910,125,6.9,5.5
2009,1,19,15:00,UTC,8,1006.4,,89,,2,-1.6,-3.2,23530,125,7,5
2009,1,19,16:00,UTC,8,1006.1,,89,,3,-1.5,-3.1,20250,124,6.8,5.3
2009,1,19,17:00,UTC,7,1006,,89,,3,-1.5,-3.1,21150,120,7.5,5.3
2009,1,19,18:00,UTC,7,1005.8,,90,,3,-1.6,-3,17700,122,8.1,5.3
2009,1,19,19:00,UTC,8,1006.2,,91,,3,-2,-3.3,17670,125,8,5.8
2009,1,19,20:00,UTC,8,1006.4,,92,,3,-2,-3,15250,121,8.3,5.9
2009,1,19,21:00,UTC,8,1007.1,,89,,3,-1.9,-3.5,19540,137,8.5,6.5
2009,1,19,22:00,UTC,8,1007,,89,,3,-1.8,-3.3,17340,131,7.9,6.1
2009,1,19,23:00,UTC,7,1006.8,,91,,3,-1.8,-3.1,17300,132,6.2,4.6
2009,1,20,00:00,UTC,8,1006.7,,92,,3,-1.9,-3.1,16180,129,4.5,3.3
2009,1,20,01:00,UTC,8,1006.3,,93,,3,-1.8,-2.7,14340,100,4.3,3.3
2009,1,20,02:00,UTC,8,1006.1,,92,,3,-1.7,-2.8,14770,112,5,3.7
2009,1,20,03:00,UTC,7,1006,,90,,3,-1.6,-3,16420,119,6.8,4.9
2009,1,20,04:00,UTC,7,1006.1,,89,,4,-1.7,-3.3,15450,116,7.6,5.6
2009,1,20,05:00,UTC,7,1006.5,,89,,3,-1.8,-3.4,13720,131,8,5.7
2009,1,20,06:00,UTC,8,1006.8,,90,,3,-2,-3.5,12580,140,8.4,6.6
2009,1,20,07:00,UTC,7,1007.1,,91,,3,-2.4,-3.7,10790,126,7.7,5.6
2009,1,20,08:00,UTC,8,1007.3,,89,,3,-2.2,-3.8,11030,121,7.7,5.3
2009,1,20,09:00,UTC,8,1007.9,,88,,3,-2,-3.7,11780,125,8.3,6.3
2009,1,20,10:00,UTC,8,1008,,88,,3,-1.9,-3.6,11180,122,8.8,6.5
2009,1,20,11:00,UTC,8,1008.2,,89,,3,-1.9,-3.5,10840,130,9.4,7
2009,1,20,12:00,UTC,8,1007.8,,89,,3,-1.9,-3.5,9470,119,9.7,7.1
2009,1,20,13:00,UTC,8,1007.9,,87,,3,-1.8,-3.6,14320,133,10.2,7.3
2009,1,20,14:00,UTC,8,1008.1,,88,,3,-2,-3.7,13640,134,10.9,8.4
2009,1,20,15:00,UTC,8,1007.4,,89,,4,-2.1,-3.7,13350,124,11.4,8.6
2009,1,20,16:00,UTC,8,1007.6,,91,,4,-2.3,-3.6,12300,122,11.4,7.4
2009,1,20,17:00,UTC,8,1008.1,,90,,4,-2.3,-3.7,13360,129,11.6,8.1
2009,1,20,18:00,UTC,8,1008.2,,89,,4,-2.2,-3.8,16840,130,11,8
2009,1,20,19:00,UTC,8,1007.7,,92,,4,-2.1,-3.2,10950,127,11,8.5
2009,1,20,20:00,UTC,8,1007.7,,91,,4,-1.5,-2.8,11450,125,9.7,7.2
2009,1,20,21:00,UTC,8,1007.8,,90,,4,-1.3,-2.6,12240,134,11.4,8.8
2009,1,20,22:00,UTC,8,1008.4,,89,,4,-1.1,-2.7,12800,151,10.5,7.3
2009,1,20,23:00,UTC,8,1008.2,0.3,93,0.2,4,-1.5,-2.5,3680,147,8.2,5.8
2009,1,21,00:00,UTC,8,1008.1,0.5,97,1.1,9,-2,-2.5,1410,134,6.6,5.3
2009,1,21,01:00,UTC,8,1008.2,1.4,98,1.6,6,-1.9,-2.2,810,135,7.6,5.6
2009,1,21,02:00,UTC,8,1008.3,1.9,98,1.8,7,-1.7,-1.9,780,141,5.5,4.3
2009,1,21,03:00,UTC,8,1008.2,2,99,1.3,11,-1.6,-1.8,1120,146,6.2,5.2
2009,1,21,04:00,UTC,8,1008.4,0.9,98,0.3,11,-1.4,-1.6,3870,154,5.3,3.9
2009,1,21,05:00,UTC,7,1008.7,0.1,98,,11,-0.9,-1.2,9480,157,5,3.6
2009,1,21,06:00,UTC,8,1009,,98,,11,-0.6,-0.8,9820,153,5.1,3.7
2009,1,21,07:00,UTC,8,1009.7,,98,,11,-0.4,-0.8,9210,155,4.7,3.4
2009,1,21,08:00,UTC,8,1010.4,,97,,11,-0.2,-0.6,8570,175,2.7,1.8
2009,1,21,09:00,UTC,8,1010.7,,97,,11,0.1,-0.3,9440,171,2.6,1.9
2009,1,21,10:00,UTC,7,1011,,97,,11,0.2,-0.2,8050,215,2.1,1.7
2009,1,21,11:00,UTC,8,1011.3,,97,,11,0.5,0,12270,193,4.5,3
2009,1,21,12:00,UTC,8,1011.6,,96,,11,0.7,0.2,11960,181,3,2
2009,1,21,13:00,UTC,8,1012.2,,94,,11,0.6,-0.3,13910,201,5.4,3.8
2009,1,21,14:00,UTC,8,1012.8,,94,,11,0.4,-0.5,14210,220,5.9,4.7
2009,1,21,15:00,UTC,8,1013.3,,95,,11,0.6,-0.1,8910,174,2.6,1.9
2009,1,21,16:00,UTC,8,1013.5,,92,,11,1.1,-0.1,15470,190,4.2,3.2
2009,1,21,17:00,UTC,8,1013.6,,95,,11,0.8,0.1,9250,174,3.9,3
2009,1,21,18:00,UTC,8,1013.9,,92,,11,1.1,-0.1,13630,174,3.5,2.7
2009,1,21,19:00,UTC,8,1014.1,,89,,11,1.3,-0.3,14910,175,3.4,2.3
2009,1,21,20:00,UTC,8,1014.4,,90,,11,1.1,-0.4,16410,169,2.9,2
2009,1,21,21:00,UTC,8,1014.4,,91,,11,1.1,-0.3,14890,164,3.9,2.9
2009,1,21,22:00,UTC,8,1014.3,,91,,11,1.1,-0.3,12530,162,4.9,3.3
2009,1,21,23:00,UTC,8,1014.4,,90,,11,0.6,-0.8,19840,198,3.7,2.5
2009,1,22,00:00,UTC,8,1014.2,,87,,11,0.8,-1.1,27060,163,3.4,2.3
2009,1,22,01:00,UTC,8,1013.6,,90,,11,0.4,-1.1,23930,125,3,2.4
2009,1,22,02:00,UTC,8,1013.2,,93,,11,0.1,-0.8,15790,105,3.2,2.3
2009,1,22,03:00,UTC,7,1012.6,,94,,11,0.1,-0.8,16510,99,3.4,2.8
2009,1,22,04:00,UTC,8,1012.1,,95,,11,0.2,-0.4,10390,114,5.6,3.7
2009,1,22,05:00,UTC,8,1011.8,,94,,11,-0.4,-1.3,4820,105,7.3,5
2009,1,22,06:00,UTC,8,1011,,95,,11,-0.7,-1.4,5280,103,7.8,4.9
2009,1,22,07:00,UTC,8,1010.4,,95,,11,-0.9,-1.5,5800,86,7.6,5.3
2009,1,22,08:00,UTC,8,1009.9,,93,,11,-1.1,-2.1,3730,93,7.2,4.8
2009,1,22,09:00,UTC,8,1008.6,,94,,10,-1.3,-2.2,8840,75,7.6,5.8
2009,1,22,10:00,UTC,8,1007.7,,96,,11,-1.6,-2.2,4040,62,7.7,5.5
2009,1,22,11:00,UTC,8,1006.3,0.6,98,0.9,10,-1.7,-2,1030,59,6.4,4.6
2009,1,22,12:00,UTC,8,1005.3,0.9,98,0.9,12,-2.1,-2.4,1140,56,7.3,5.5
2009,1,22,13:00,UTC,8,1004.3,1,97,0.7,14,-2.5,-2.9,1730,57,8.4,6.2
2009,1,22,14:00,UTC,8,1003.5,0.8,97,0.9,14,-2.7,-3.1,1840,55,9.2,5.8
2009,1,22,15:00,UTC,8,1002.4,0.6,97,0.7,14,-2.7,-3.1,1700,51,6.9,5.4
2009,1,22,16:00,UTC,8,1001.3,0.6,97,0.6,15,-2.8,-3.2,2070,57,6.4,5
2009,1,22,17:00,UTC,8,1000.5,0.6,97,0.5,15,-2.8,-3.2,2340,52,6.1,4.5
2009,1,22,18:00,UTC,8,999.8,0.6,97,0.9,16,-2.8,-3.2,1270,40,5.3,4.2
2009,1,22,19:00,UTC,8,998.5,0.3,97,0.3,16,-2.8,-3.2,3760,50,6.7,5.2
2009,1,22,20:00,UTC,8,998.1,0.8,97,1.2,16,-2.8,-3.2,960,47,4.9,3.7
2009,1,22,21:00,UTC,8,997.3,1.3,98,1.3,19,-2.8,-3.1,960,41,4.8,3.5
2009,1,22,22:00,UTC,8,996.5,1.1,98,1.2,19,-2.8,-3.1,1260,43,4.2,3.1
2009,1,22,23:00,UTC,8,995.9,1.5,98,1.8,21,-2.8,-3.1,800,18,3.3,2.4
2009,1,23,00:00,UTC,8,995,0.9,98,,21,-2.9,-3.1,4280,11,3.6,2.6
2009,1,23,01:00,UTC,8,994.7,0.1,98,,21,-2.8,-3.1,9180,324,3.6,2.8
2009,1,23,02:00,UTC,8,994.2,,98,,21,-2.8,-3.1,9150,310,5.5,4.1
2009,1,23,03:00,UTC,8,994.5,,97,,21,-3.1,-3.4,8670,300,5.5,4.3
2009,1,23,04:00,UTC,7,994.9,0.3,98,0.1,22,-3.6,-3.9,4320,278,5.6,4.2
2009,1,23,05:00,UTC,7,995,0.1,97,,22,-4.1,-4.4,4680,275,5.3,4.3
2009,1,23,06:00,UTC,7,995.3,,97,,22,-4.5,-4.9,11450,275,5.3,3.9
2009,1,23,07:00,UTC,7,995.9,,96,,22,-4.6,-5.1,10420,271,6.8,5.3
2009,1,23,08:00,UTC,7,996.4,,96,,22,-3.6,-4.1,13510,256,7,5.4
2009,1,23,09:00,UTC,7,996.8,,94,,22,-3.1,-3.9,11010,266,9,6.6
2009,1,23,10:00,UTC,8,997,,93,,22,-2.7,-3.7,18650,279,9,6.2
2009,1,23,11:00,UTC,8,997.4,,93,,22,-1.9,-2.8,20520,270,7.2,5.4
2009,1,23,12:00,UTC,8,997.5,,90,,22,-1.3,-2.7,37630,280,10.3,7.9
2009,1,23,13:00,UTC,8,998,,89,,22,-0.9,-2.4,39580,280,8.8,6.5
2009,1,23,14:00,UTC,8,998.5,,91,,22,-0.9,-2.1,48030,273,6.2,4.3
2009,1,23,15:00,UTC,7,998.9,,91,,21,-1.2,-2.5,34090,271,5.3,3.8
