Vuosi,Kk,Pv,Klo,Aikavyöhyke,Pilvien määrä (1/8),Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Sateen intensiteetti (mm/h),Lumensyvyys (cm),Ilman lämpötila (degC),Kastepistelämpötila (degC),Näkyvyys (m),Tuulen suunta (deg),Puuskanopeus (m/s),Tuulen nopeus (m/s)
2011,5,21,06:00,UTC,0,1017.1,-1,58,,-1,11.8,3.9,43870,210,5.8,4.2
2011,5,21,07:00,UTC,0,1016.8,-1,53,,-1,13.4,4.1,39450,187,5.4,3.3
2011,5,21,08:00,UTC,0,1016.7,-1,45,,-1,14.8,3,50000,206,6.7,3.9
2011,5,21,09:00,UTC,0,1016.6,-1,33,,-1,16.4,0,50000,206,8.5,6.2
2011,5,21,10:00,UTC,2,1016.7,-1,29,,-1,16.9,-1.4,50000,212,9.8,7.2
2011,5,21,11:00,UTC,1,1016.6,-1,27,,-1,17.6,-1.6,42540,232,11.6,8.2
2011,5,21,12:00,UTC,2,1016.4,-1,41,,-1,17.5,4.1,39160,228,10.4,7.8
2011,5,21,13:00,UTC,3,1016.1,-1,42,,-1,18.5,5.3,41920,231,11.1,7.8
2011,5,21,14:00,UTC,1,1016,-1,32,,-1,18.5,1.3,49020,242,12.1,8.9
2011,5,21,15:00,UTC,0,1016.3,-1,32,,-1,17.6,0.7,44600,254,11,7.5
2011,5,21,16:00,UTC,0,1017,-1,35,,-1,16.8,1.3,49220,252,11,7.8
2011,5,21,17:00,UTC,0,1017.5,-1,38,,-1,16.1,1.6,42980,262,10.4,7.3
2011,5,21,18:00,UTC,0,1017.6,-1,48,,-1,14.5,3.5,50000,260,6.8,4.9
2011,5,21,19:00,UTC,0,1018,-1,57,,-1,12.8,4.5,49900,250,5.9,4.4
2011,5,21,20:00,UTC,5,1018.8,-1,66,,-1,11.4,5.4,47010,244,4.5,3.7
2011,5,21,21:00,UTC,0,1019.4,-1,73,,-1,10.3,5.8,40450,253,4.7,3.4
2011,5,21,22:00,UTC,6,1019.8,-1,78,,-1,9.5,5.9,41710,250,3.6,3
2011,5,21,23:00,UTC,1,1020,-1,85,,-1,8.1,5.7,34610,248,3.2,3
2011,5,22,00:00,UTC,0,1020.5,-1,89,,-1,7.3,5.6,29080,236,3.5,3.1
2011,5,22,01:00,UTC,0,1020.7,-1,90,,-1,7.1,5.5,29590,213,3.3,3
2011,5,22,02:00,UTC,0,1020.9,-1,91,,-1,6.4,5.1,22570,203,2.4,2.1
2011,5,22,03:00,UTC,0,1021.1,-1,91,,-1,7.3,5.9,19800,197,2.5,1.9
2011,5,22,04:00,UTC,0,1021.3,-1,87,,-1,8.5,6.4,25130,198,2.8,2.3
2011,5,22,05:00,UTC,0,1021.3,-1,71,,-1,10.7,5.7,46030,216,3.8,2.8
2011,5,22,06:00,UTC,0,1021.3,-1,54,,-1,13.2,4,46700,234,4.9,2.9
2011,5,22,07:00,UTC,0,1021.5,-1,46,,-1,15.1,3.6,49950,237,7.8,5.6
2011,5,22,08:00,UTC,0,1021.6,-1,36,,-1,16.6,1.5,45010,254,8.1,6.1
2011,5,22,09:00,UTC,0,1021.6,-1,33,,-1,17.6,1.2,43850,237,9.3,5.6
2011,5,22,10:00,UTC,0,1021.3,-1,31,,-1,18.4,0.8,45450,233,6.3,4.9
2011,5,22,11:00,UTC,0,1021.1,-1,37,,-1,18.6,3.8,50000,183,8.8,6.6
2011,5,22,12:00,UTC,0,1021,-1,34,,-1,19,2.8,50000,206,8.5,5.9
2011,5,22,13:00,UTC,0,1020.8,-1,33,,-1,19.3,2.7,46580,220,8.2,5.9
2011,5,22,14:00,UTC,0,1020.6,-1,37,,-1,19.2,4.2,44860,203,8.2,6.1
2011,5,22,15:00,UTC,0,1020.6,-1,40,,-1,18.7,4.7,50000,216,9.2,7.2
2011,5,22,16:00,UTC,0,1020.3,-1,40,,-1,18.3,4.6,47590,225,8.1,6.2
2011,5,22,17:00,UTC,0,1019.9,-1,40,,-1,17.9,3.9,50000,233,7,5.2
2011,5,22,18:00,UTC,0,1019.7,-1,43,,-1,16.5,3.9,50000,224,5,3.6
2011,5,22,19:00,UTC,0,1019.5,-1,51,,-1,14.4,4.3,50000,254,4.9,3.5
2011,5,22,20:00,UTC,0,1019.5,-1,56,,-1,13,4.5,50000,203,3.4,3
2011,5,22,21:00,UTC,0,1019.5,-1,64,,-1,11.9,5.3,50000,185,4,3.3
2011,5,22,22:00,UTC,0,1019.4,-1,73,,-1,9.9,5.4,50000,129,3.2,2.3
2011,5,22,23:00,UTC,0,1018.9,-1,76,,-1,8.8,4.9,45720,110,2.1,1.8
2011,5,23,00:00,UTC,0,1018.4,-1,76,,-1,8.6,4.5,50000,128,4.5,3.8
2011,5,23,01:00,UTC,0,1017.3,-1,72,,-1,9,4.3,49110,122,5.2,4.3
2011,5,23,02:00,UTC,0,1016.5,-1,73,,-1,9,4.4,50000,114,4.7,3.9
2011,5,23,03:00,UTC,0,1015.6,-1,72,,-1,10.2,5.5,50000,123,5.4,3.8
2011,5,23,04:00,UTC,0,1014.5,-1,66,,-1,12.2,5.9,45660,131,6.5,4.9
2011,5,23,05:00,UTC,1,1013.5,-1,56,,-1,14.8,6.2,48320,135,7.5,5.3
2011,5,23,06:00,UTC,1,1012.3,-1,51,,-1,16,5.8,50000,148,10.2,6.7
2011,5,23,07:00,UTC,7,1011.2,-1,53,,-1,16.2,6.5,46160,128,8.8,6.3
2011,5,23,08:00,UTC,7,1011.5,0.7,81,4.2,-1,12.7,9.6,13180,160,7,5.1
2011,5,23,09:00,UTC,7,1010.6,4.6,94,8.6,-1,11.8,10.9,4640,129,4.9,3.6
2011,5,23,10:00,UTC,7,1009.6,2.1,95,,-1,13.2,12.4,10480,137,6.6,5.2
2011,5,23,11:00,UTC,7,1009.3,1.3,95,5,-1,13.1,12.3,4130,158,5.3,3.8
2011,5,23,12:00,UTC,8,1009.3,2.3,93,,-1,12.5,11.3,18290,226,8.6,5.8
2011,5,23,13:00,UTC,7,1010.5,-1,87,,-1,11.9,9.7,50000,254,10.9,8.1
2011,5,23,14:00,UTC,7,1011.4,-1,80,,-1,12.5,9.1,50000,254,11.9,8.4
2011,5,23,15:00,UTC,6,1011.8,-1,69,,-1,13.4,7.7,46750,257,10,6.9
2011,5,23,16:00,UTC,5,1012.2,-1,64,,-1,13.8,7,49960,252,9.7,7.3
2011,5,23,17:00,UTC,7,1012.6,-1,76,,-1,12.3,8.2,35960,231,9.8,7.5
2011,5,23,18:00,UTC,2,1012.9,-1,74,,-1,11.8,7.4,33270,233,9.3,6.6
2011,5,23,19:00,UTC,0,1013.1,-1,82,,-1,10.5,7.5,31730,222,7.3,4.8
2011,5,23,20:00,UTC,0,1013.6,-1,86,,-1,9.2,7,23980,227,6.2,4.4
2011,5,23,21:00,UTC,0,1013.7,-1,86,,-1,8.5,6.2,24360,234,5.7,3.8
2011,5,23,22:00,UTC,0,1014.1,-1,87,,-1,7.7,5.6,32210,238,4.7,3.7
2011,5,23,23:00,UTC,0,1014.4,-1,85,,-1,7.7,5.2,31020,226,4.9,3.7
2011,5,24,00:00,UTC,0,1014.4,-1,86,,-1,7.1,5,33920,223,5.4,4
2011,5,24,01:00,UTC,0,1014.6,-1,92,,-1,6.4,5.2,22600,210,4.6,3.2
2011,5,24,02:00,UTC,0,1014.4,-1,88,,-1,7,5.1,29560,208,6.9,5.2
2011,5,24,03:00,UTC,5,1014.7,-1,86,,-1,7.8,5.7,32410,214,7.1,5.2
2011,5,24,04:00,UTC,0,1014.8,-1,83,,-1,8.9,6.2,28370,211,5.9,4.5
2011,5,24,05:00,UTC,0,1014.5,-1,75,,-1,10.9,6.6,35410,208,6,4.5
2011,5,24,06:00,UTC,0,1014.4,-1,63,,-1,12.5,5.6,38900,207,7.4,5.3
2011,5,24,07:00,UTC,0,1014.4,-1,67,,-1,13.5,7.5,35240,193,7.5,5.6
2011,5,24,08:00,UTC,7,1014.3,-1,65,,-1,14.5,8,35810,215,12.7,8.5
2011,5,24,09:00,UTC,2,1013.9,-1,59,,-1,15.9,7.9,32630,203,10.9,7.5
2011,5,24,10:00,UTC,7,1013.5,-1,58,,-1,16.1,7.7,30940,197,11.7,7.7
2011,5,24,11:00,UTC,2,1013,-1,52,,-1,17.2,7.3,40040,199,14.2,10.5
2011,5,24,12:00,UTC,1,1012.5,-1,52,,-1,17.2,7.2,39870,199,15.3,11.1
2011,5,24,13:00,UTC,1,1012.2,-1,52,,-1,17,7.1,34110,200,14.4,10.5
2011,5,24,14:00,UTC,7,1011.3,-1,48,,-1,18.2,7.1,39120,203,13.5,9.3
2011,5,24,15:00,UTC,7,1010.6,-1,51,,-1,17.1,6.7,38210,201,14.4,10.3
2011,5,24,16:00,UTC,7,1010,-1,52,,-1,16.8,6.7,38560,207,13,9.3
2011,5,24,17:00,UTC,7,1009.4,-1,53,,-1,16,6.3,43740,217,14,10.2
2011,5,24,18:00,UTC,7,1009.3,-1,61,,-1,14.2,6.9,35570,227,11.1,7.4
2011,5,24,19:00,UTC,7,1009.1,-1,71,,-1,12.7,7.6,22080,226,12.1,8
2011,5,24,20:00,UTC,7,1008.9,0.3,89,2,-1,11.1,9.3,18750,203,6.2,4.4
2011,5,24,21:00,UTC,7,1008.7,-1,92,,-1,10.6,9.3,11180,204,9,6.2
2011,5,24,22:00,UTC,7,1008.2,-1,90,,-1,10.2,8.5,15580,217,7.4,5.8
2011,5,24,23:00,UTC,7,1007.9,-1,88,,-1,9.7,7.9,18150,211,10.4,7
2011,5,25,00:00,UTC,7,1007.1,-1,89,,-1,9.4,7.8,17540,203,8.2,5.3
2011,5,25,01:00,UTC,7,1007.5,-1,85,,-1,9.1,6.6,30990,214,10.1,7
2011,5,25,02:00,UTC,7,1006.7,-1,85,,-1,8.3,5.9,33270,220,9.2,6.1
2011,5,25,03:00,UTC,1,1006.7,-1,87,,-1,7.6,5.7,29830,216,7.1,5.3
2011,5,25,04:00,UTC,4,1006.8,-1,85,,-1,8.3,5.9,30360,222,6.2,4.6
2011,5,25,05:00,UTC,4,1006.8,-1,80,,-1,9.4,6.1,26580,205,6.1,4.2
2011,5,25,06:00,UTC,2,1006.4,-1,73,,-1,11.1,6.3,22750,196,6.6,4.6
2011,5,25,07:00,UTC,7,1006.5,-1,71,,-1,11.6,6.5,15580,228,7.2,5.2
2011,5,25,08:00,UTC,7,1006.5,-1,66,,-1,11.7,5.6,15850,230,10.8,7.3
2011,5,25,09:00,UTC,7,1006.9,-1,70,,-1,11.5,6.3,19500,224,12,8.4
2011,5,25,10:00,UTC,7,1007.1,-1,70,,-1,11.6,6.2,18230,240,9.9,7.7
2011,5,25,11:00,UTC,7,1007.3,-1,62,,-1,12.1,5.1,21490,230,10.4,7.7
2011,5,25,12:00,UTC,7,1007.5,-1,64,,-1,11.9,5.3,15320,236,9.7,7.5
2011,5,25,13:00,UTC,7,1007.4,-1,65,,-1,12.5,6,16040,220,9.8,7.5
2011,5,25,14:00,UTC,5,1007.2,-1,60,,-1,13.3,5.6,17550,225,9.2,7.2
2011,5,25,15:00,UTC,4,1007.3,-1,59,,-1,13.3,5.5,21820,225,10.1,7
2011,5,25,16:00,UTC,3,1007.6,-1,65,,-1,12.3,6,25600,223,10.9,7.6
2011,5,25,17:00,UTC,0,1007.9,-1,64,,-1,12.1,5.5,25350,228,9.4,7
2011,5,25,18:00,UTC,0,1008.3,-1,66,,-1,11.4,5.2,34700,224,8,5.7
2011,5,25,19:00,UTC,0,1008.7,-1,78,,-1,9.5,5.8,27480,220,5.9,4.4
2011,5,25,20:00,UTC,0,1009,-1,81,,-1,8.4,5.4,25870,235,6.3,4.7
2011,5,25,21:00,UTC,0,1009.1,-1,86,,-1,7.4,5.2,29370,245,5.1,3.8
2011,5,25,22:00,UTC,0,1009,-1,89,,-1,6.6,4.9,25900,253,3.6,2.6
2011,5,25,23:00,UTC,0,1009,-1,92,,-1,6,4.8,23720,225,5.1,3.6
2011,5,26,00:00,UTC,0,1009.1,-1,93,,-1,5.5,4.4,23510,247,4.8,3.8
2011,5,26,01:00,UTC,4,1008.9,-1,94,,-1,5.6,4.8,22600,227,5.4,3.4
2011,5,26,02:00,UTC,0,1009,-1,94,,-1,5.4,4.4,20380,241,4.8,3.4
2011,5,26,03:00,UTC,6,1009.2,-1,92,,-1,6.5,5.3,43310,259,5.2,3.7
2011,5,26,04:00,UTC,0,1009.6,-1,80,,-1,8.5,5.2,50000,291,8.3,6.5
2011,5,26,05:00,UTC,0,1009.9,-1,66,,-1,10.2,4.2,50000,290,8.6,6.7
2011,5,26,06:00,UTC,1,1010.3,-1,57,,-1,11.4,3.2,50000,281,11.1,7.5
2011,5,26,07:00,UTC,0,1010.9,-1,46,,-1,12.2,0.9,47090,283,14.7,11.4
2011,5,26,08:00,UTC,1,1011.4,-1,45,,-1,13.2,1.4,49790,288,12.9,9.3
2011,5,26,09:00,UTC,0,1011.9,-1,43,,-1,13.6,1.2,50000,278,10.9,8.2
2011,5,26,10:00,UTC,0,1011.9,-1,37,,-1,14.6,0.1,39930,299,12.4,9.3
2011,5,26,11:00,UTC,0,1011.8,-1,34,,-1,15.8,0,48940,290,12.4,9.5
2011,5,26,12:00,UTC,1,1012.1,-1,30,,-1,16,-1.4,44430,276,14.9,10.4
2011,5,26,13:00,UTC,2,1012.2,-1,30,,-1,16.1,-1.3,43320,301,13.7,10.6
2011,5,26,14:00,UTC,0,1012.7,-1,29,,-1,15.6,-2.5,49500,280,13.3,10
2011,5,26,15:00,UTC,0,1012.8,-1,30,,-1,15.5,-2.2,49660,275,12.3,8.9
2011,5,26,16:00,UTC,0,1013.3,-1,26,,-1,14.7,-4.7,50000,324,11.6,7.9
2011,5,26,17:00,UTC,0,1013.7,-1,29,,-1,13.7,-3.9,50000,316,11.5,7.8
2011,5,26,18:00,UTC,0,1014.2,-1,29,,-1,12.5,-5.2,50000,320,9.2,6.3
2011,5,26,19:00,UTC,0,1014.6,-1,36,,-1,11.2,-3.3,50000,301,5.3,4.3
2011,5,26,20:00,UTC,0,1015.2,-1,46,,-1,8.7,-2.2,50000,272,3.2,2.7
2011,5,26,21:00,UTC,0,1015.3,-1,50,,-1,7.8,-2.1,50000,274,3.7,2.5
2011,5,26,22:00,UTC,0,1015.8,-1,59,,-1,6.4,-1,50000,292,4.2,3.9
2011,5,26,23:00,UTC,0,1015.7,-1,63,,-1,5.5,-1,50000,321,2,1.1
2011,5,27,00:00,UTC,0,1016.1,-1,67,,-1,4.8,-0.7,50000,275,1.4,0.6
2011,5,27,01:00,UTC,1,1015.9,-1,71,,-1,4.3,-0.5,50000,310,1.2,0.7
2011,5,27,02:00,UTC,1,1015.8,-1,79,,-1,3.9,0.5,48230,0,0.8,0
2011,5,27,03:00,UTC,2,1015.3,-1,70,,-1,5.2,0.3,35850,52,2.4,1.9
2011,5,27,04:00,UTC,3,1014.7,-1,60,,-1,7.7,0.4,50000,70,4.6,3.3
2011,5,27,05:00,UTC,7,1014.5,-1,54,,-1,9.2,0.4,50000,107,4.6,3.5
2011,5,27,06:00,UTC,5,1014.2,-1,51,,-1,10.6,0.9,50000,125,6.6,5
2011,5,27,07:00,UTC,1,1013.7,-1,44,,-1,11.6,-0.3,50000,130,8.4,6.2
2011,5,27,08:00,UTC,4,1013.3,-1,42,,-1,11.7,-0.7,45870,135,9.7,7
2011,5,27,09:00,UTC,3,1012.8,-1,39,,-1,12.4,-1.2,50000,125,10,7.2
2011,5,27,10:00,UTC,7,1011.4,-1,34,,-1,14.1,-1.8,50000,114,12.2,8.4
2011,5,27,11:00,UTC,6,1010.4,-1,38,,-1,14.5,0.4,50000,109,12.1,8.4
2011,5,27,12:00,UTC,6,1009.6,-1,42,,-1,14.2,1.3,48310,115,11.7,9.2
2011,5,27,13:00,UTC,7,1009,-1,45,,-1,13.7,2.1,50000,115,10.7,7.7
2011,5,27,14:00,UTC,8,1008.5,-1,58,,-1,11.9,4,19660,122,12.5,8.7
2011,5,27,15:00,UTC,7,1008.4,0.4,76,2.2,-1,10.5,6.4,20280,132,6.1,3.9
2011,5,27,16:00,UTC,7,1008,0.9,88,0.4,-1,9.3,7.5,12820,129,8.1,5.8
2011,5,27,17:00,UTC,7,1007.8,0.7,91,,-1,10.2,8.7,21800,157,5.3,4.1
2011,5,27,18:00,UTC,4,1007.8,-1,89,,-1,11.2,9.5,19350,184,5.6,4.1
2011,5,27,19:00,UTC,7,1007.8,-1,91,,-1,11.1,9.7,17390,206,4.7,3.5
2011,5,27,20:00,UTC,7,1007.9,-1,94,,-1,10.4,9.5,10660,183,3.2,2.6
2011,5,27,21:00,UTC,7,1007.5,-1,94,,-1,10.1,9.1,9760,164,3.4,2.3
2011,5,27,22:00,UTC,7,1007,-1,92,,-1,10,8.7,12030,167,6.4,4.6
2011,5,27,23:00,UTC,7,1006.9,-1,87,,-1,10.2,8.1,27650,182,5.6,3.9
2011,5,28,00:00,UTC,7,1006.8,-1,85,,-1,10.1,7.7,34460,193,7.4,4.9
2011,5,28,01:00,UTC,7,1006.8,-1,87,,-1,9.6,7.5,27370,195,6.1,4
2011,5,28,02:00,UTC,4,1006.6,-1,90,,-1,9,7.4,22830,198,4,2.8
2011,5,28,03:00,UTC,7,1006.4,-1,89,,-1,9.8,8,25380,190,5.5,3.5
2011,5,28,04:00,UTC,1,1006,-1,82,,-1,11.2,8.2,34760,184,5.5,4.1
2011,5,28,05:00,UTC,4,1006.1,-1,82,,-1,12,8.9,31320,180,5.8,3.4
2011,5,28,06:00,UTC,7,1005.8,-1,89,,-1,11.3,9.4,13010,195,6.4,4.3
2011,5,28,07:00,UTC,7,1005.8,-1,86,,-1,11.2,8.9,20450,201,6.7,4.7
2011,5,28,08:00,UTC,7,1005.8,0.2,78,,-1,12.6,8.8,32520,210,9.2,6.4
2011,5,28,09:00,UTC,7,1006.5,-1,76,,-1,11.9,7.7,42420,224,13.1,10.4
2011,5,28,10:00,UTC,7,1006.9,-1,80,,-1,11.4,8.2,31400,218,12.6,8.8
2011,5,28,11:00,UTC,7,1007.4,-1,81,,-1,11.8,8.6,34030,217,12.2,8.7
2011,5,28,12:00,UTC,7,1007.7,-1,80,,-1,12.5,9.1,32880,228,9.9,7.4
2011,5,28,13:00,UTC,7,1008,-1,72,,-1,13.5,8.5,44790,235,9.6,6.8
2011,5,28,14:00,UTC,2,1008.2,-1,67,,-1,14.3,8.1,42820,220,9.6,7.2
2011,5,28,15:00,UTC,1,1009.2,-1,78,,-1,11.5,7.7,41790,221,12.3,9.3
2011,5,28,16:00,UTC,1,1009.6,-1,68,,-1,13.3,7.5,47840,236,9.6,7.1
2011,5,28,17:00,UTC,1,1009.6,-1,63,,-1,12.8,5.9,48320,227,9.8,7.5
2011,5,28,18:00,UTC,2,1009.9,-1,71,,-1,11.7,6.5,48470,224,8.8,5.8
2011,5,28,19:00,UTC,7,1010.1,-1,77,,-1,10.4,6.5,44490,227,8.8,5.5
2011,5,28,20:00,UTC,5,1010.5,-1,83,,-1,9.3,6.6,39800,214,5.7,4.2
2011,5,28,21:00,UTC,8,1010.5,-1,81,,-1,9.5,6.4,38310,226,5.9,4.1
2011,5,28,22:00,UTC,8,1010.6,-1,81,,-1,9.7,6.6,40920,212,6.9,5
2011,5,28,23:00,UTC,7,1010.8,-1,79,,-1,9.7,6.2,46250,220,6.1,4.6
2011,5,29,00:00,UTC,8,1010.7,-1,81,,-1,9.5,6.4,50000,191,4.6,3.5
2011,5,29,01:00,UTC,7,1010.8,-1,86,,-1,8.4,6.2,40340,201,7.8,5.5
2011,5,29,02:00,UTC,7,1010.9,-1,88,,-1,8.4,6.5,30520,197,7.6,5.8
2011,5,29,03:00,UTC,7,1011.1,-1,88,,-1,8.4,6.6,28580,197,7.9,5.8
2011,5,29,04:00,UTC,8,1011.4,-1,89,,-1,8.6,6.8,23580,186,6.4,4.5
2011,5,29,05:00,UTC,8,1011.5,-1,87,,-1,8.6,6.6,30250,196,7.7,5.2
2011,5,29,06:00,UTC,8,1011.8,-1,87,,-1,8.7,6.7,33610,195,8.7,4.7
2011,5,29,07:00,UTC,7,1011.2,-1,78,,-1,10.3,6.7,38740,184,6.4,5
2011,5,29,08:00,UTC,7,1011.6,-1,76,,-1,10.5,6.5,38380,199,8.8,6.5
2011,5,29,09:00,UTC,7,1011.5,-1,73,,-1,11.2,6.4,43600,209,9.5,6.8
2011,5,29,10:00,UTC,7,1011.3,-1,65,,-1,11.6,5.2,41090,228,7.4,5.9
2011,5,29,11:00,UTC,8,1011.4,-1,72,,-1,11.1,6.2,21520,200,6.7,5.1
2011,5,29,12:00,UTC,7,1010.7,-1,63,,-1,12,5.2,48030,202,6.1,4.6
2011,5,29,13:00,UTC,7,1010.3,-1,69,,-1,12.2,6.6,29170,215,7.3,5.1
2011,5,29,14:00,UTC,7,1009.8,-1,68,,-1,12.4,6.7,37500,191,6.3,4.6
2011,5,29,15:00,UTC,7,1009.5,-1,70,,-1,11.9,6.5,40150,160,5.5,4.3
2011,5,29,16:00,UTC,8,1008.8,-1,79,,-1,11,7.4,25710,154,4.6,3.4
2011,5,29,17:00,UTC,8,1008.3,-1,78,,-1,11,7.2,28650,180,8.4,4.3
2011,5,29,18:00,UTC,7,1008.4,1.1,91,3.9,-1,9.7,8.3,6970,202,12.5,8.3
2011,5,29,19:00,UTC,7,1008.5,1,92,0.2,-1,9.8,8.5,30960,223,10.9,6.9
2011,5,29,20:00,UTC,7,1008.8,-1,91,,-1,8.4,7,39000,232,8.1,5.4
2011,5,29,21:00,UTC,6,1009.1,-1,92,,-1,7.7,6.4,28420,220,6.8,4.8
2011,5,29,22:00,UTC,7,1009,-1,92,,-1,8.1,6.8,20470,227,7.4,5.6
2011,5,29,23:00,UTC,5,1009,-1,93,,-1,8.1,7.1,16350,214,6.2,5
2011,5,30,00:00,UTC,7,1008.8,-1,92,,-1,8.6,7.3,19950,217,8.8,6.3
2011,5,30,01:00,UTC,7,1008.8,-1,92,,-1,8.5,7.3,19650,213,8.8,6.6
2011,5,30,02:00,UTC,7,1009,-1,93,,-1,8.5,7.4,16670,201,6.9,5.2
2011,5,30,03:00,UTC,8,1008.9,-1,93,,-1,8.4,7.4,11060,202,8.3,6.2
2011,5,30,04:00,UTC,8,1009,-1,93,,-1,8.6,7.6,11920,202,7.8,5.8
2011,5,30,05:00,UTC,8,1008.8,0.1,94,,-1,8.8,7.9,10950,202,8.6,6
2011,5,30,06:00,UTC,8,1008.6,-1,92,,-1,9,7.9,11150,205,11.3,8.2
2011,5,30,07:00,UTC,8,1008,0.5,95,1,-1,9.2,8.4,5690,200,11.1,8.4
2011,5,30,08:00,UTC,7,1008.3,1.9,95,2.9,-1,9.8,9,6800,210,14.4,9.8
2011,5,30,09:00,UTC,7,1008.8,0.2,91,,-1,11.2,9.8,12260,226,10.9,7.5
2011,5,30,10:00,UTC,5,1009.7,-1,72,,-1,14,9.1,41840,247,12.5,9.5
2011,5,30,11:00,UTC,7,1010.6,-1,61,,-1,16,8.4,44950,247,14.4,10.6
2011,5,30,12:00,UTC,1,1011.5,-1,53,,-1,16.1,6.5,40650,249,14.9,10.8
2011,5,30,13:00,UTC,2,1012.7,-1,49,,-1,16.4,5.7,45230,254,13.6,9.5
2011,5,30,14:00,UTC,4,1013.8,-1,50,,-1,16.4,5.8,38290,247,11.8,9.2
2011,5,30,15:00,UTC,1,1014.7,-1,47,,-1,16.5,5.3,37500,252,12.8,7.7
2011,5,30,16:00,UTC,1,1015.6,-1,55,,-1,16,7.1,33730,233,8.7,5.9
2011,5,30,17:00,UTC,0,1016.7,-1,61,,-1,14.5,7.2,35870,221,9.5,7
2011,5,30,18:00,UTC,0,1017.4,-1,65,,-1,13.8,7.3,32720,229,6.8,4.9
2011,5,30,19:00,UTC,0,1018.1,-1,74,,-1,12.2,7.6,38850,220,4.7,3.7
2011,5,30,20:00,UTC,0,1019.2,-1,82,,-1,10.5,7.6,30430,207,4.1,3.5
2011,5,30,21:00,UTC,0,1019.9,-1,87,,-1,9.2,7.1,24340,205,4.1,3.3
2011,5,30,22:00,UTC,0,1020.4,-1,90,,-1,8.1,6.5,22070,203,3.1,2.6
2011,5,30,23:00,UTC,0,1020.8,-1,89,,-1,7.7,6.1,24110,208,4,3.3
2011,5,31,00:00,UTC,0,1021.2,-1,91,,-1,6.7,5.4,20730,227,2.4,2.2
2011,5,31,01:00,UTC,0,1021.6,-1,92,,-1,6.7,5.4,19810,223,2.7,2.3
2011,5,31,02:00,UTC,0,1022,-1,91,,-1,7,5.6,22610,173,2,1.6
2011,5,31,03:00,UTC,0,1022.1,-1,86,,-1,9,6.8,24280,152,1.8,1.3
2011,5,31,04:00,UTC,7,1022.4,-1,81,,-1,10.6,7.5,33320,177,2.6,1.8
2011,5,31,05:00,UTC,3,1022.2,-1,74,,-1,12.7,8.1,30320,126,3.5,2.5
2011,5,31,06:00,UTC,6,1022.4,-1,65,,-1,13.9,7.5,39250,158,6.8,5.2
2011,5,31,07:00,UTC,1,1022.3,-1,55,,-1,15.4,6.4,39380,151,6.7,5
2011,5,31,08:00,UTC,4,1021.9,-1,48,,-1,17,5.8,45340,147,8.1,4.8
2011,5,31,09:00,UTC,0,1021.5,-1,51,,-1,17.7,7.4,44750,140,8.1,6.1
2011,5,31,10:00,UTC,3,1021.1,-1,50,,-1,19,8.2,42790,127,8.5,6.7
2011,5,31,11:00,UTC,4,1020.9,-1,50,,-1,20,9.3,36680,138,10.6,8.4
2011,5,31,12:00,UTC,0,1020.3,-1,50,,-1,21.5,10.7,43670,122,9.8,6.9
2011,5,31,13:00,UTC,0,1019.6,-1,52,,-1,22,11.7,38570,130,8.1,6.3
2011,5,31,14:00,UTC,0,1019.1,-1,53,,-1,22.3,12.3,38300,133,7.1,5.3
2011,5,31,15:00,UTC,2,1018.8,-1,54,,-1,22.2,12.5,39350,135,5.7,4.2
2011,5,31,16:00,UTC,5,1018.3,-1,56,,-1,22.1,12.9,37370,132,4,3.1
2011,5,31,17:00,UTC,5,1018,-1,59,,-1,20.6,12.2,44710,142,3.6,2.5
2011,5,31,18:00,UTC,7,1018,-1,62,,-1,20,12.5,41220,125,3.1,2.5
2011,5,31,19:00,UTC,6,1018,-1,66,,-1,18.6,12.1,34490,112,3.3,2.5
2011,5,31,20:00,UTC,4,1018.2,-1,70,,-1,17.4,11.8,40080,113,3.9,3.1
2011,5,31,21:00,UTC,1,1018.5,-1,72,,-1,16.4,11.3,39130,118,3.9,3
2011,5,31,22:00,UTC,0,1018.7,-1,75,,-1,15.9,11.4,48690,119,3.5,2.7
2011,5,31,23:00,UTC,6,1018.9,-1,74,,-1,16.4,11.9,40980,146,5.2,3.7
2011,6,1,00:00,UTC,0,1018.7,-1,79,,-1,16.1,12.5,38380,138,5.2,4.7
2011,6,1,01:00,UTC,0,1018.7,-1,84,,-1,15.2,12.5,33930,135,5.2,4.8
2011,6,1,02:00,UTC,0,1018.6,-1,83,,-1,15.7,12.8,31700,142,5.1,4.4
2011,6,1,03:00,UTC,0,1018.7,-1,78,,-1,17.3,13.3,36450,166,5.9,4.5
2011,6,1,04:00,UTC,0,1018.7,-1,74,,-1,18.4,13.6,33650,173,5.8,3.8
2011,6,1,05:00,UTC,0,1018.6,-1,67,,-1,19.8,13.6,31920,178,7,4.7
2011,6,1,06:00,UTC,0,1018.8,-1,64,,-1,20.7,13.6,30210,201,8.4,5.9
2011,6,1,07:00,UTC,0,1019,-1,62,,-1,21.7,14.1,31260,193,8.2,5.3
2011,6,1,08:00,UTC,0,1018.8,-1,57,,-1,23.2,14.3,26870,183,7.7,4.9
2011,6,1,09:00,UTC,0,1018.5,-1,53,,-1,24.3,14.1,36320,198,9.2,6.7
